altitude,deltaDistance,deltaPause,deltaTime,latitude,longitude,routenum,type,user
129,0.036,0,,44.05093,-123.07801,5,TripPoint,dcspinks
132,0.031,0,,44.0508,-123.07767,5,TripPoint,dcspinks
132,0.007,0,,44.05075,-123.07762,5,TripPoint,dcspinks
132,0.023,0,,44.05054,-123.07764,5,TripPoint,dcspinks
132,0.009,0,,44.05046,-123.0776,5,TripPoint,dcspinks
131,0.012,0,,44.05041,-123.07746,5,TripPoint,dcspinks
131,0.008,0,,44.05042,-123.07736,5,TripPoint,dcspinks
132,0.018,0,,44.05053,-123.0772,5,TripPoint,dcspinks
130,0.05,0,,44.05092,-123.07688,5,TripPoint,dcspinks
130,0.013,0,,44.05096,-123.07673,5,TripPoint,dcspinks
130,0.043,0,,44.05095,-123.07619,5,TripPoint,dcspinks
130,0.02,0,,44.05087,-123.07596,5,TripPoint,dcspinks
130,0.042,0,,44.05058,-123.07562,5,TripPoint,dcspinks
131,0.025,0,,44.05044,-123.07538,5,TripPoint,dcspinks
132,0.088,0,,44.05022,-123.07432,5,TripPoint,dcspinks
132,0.069,0,,44.04977,-123.07372,5,TripPoint,dcspinks
131,0.044,0,,44.04961,-123.07322,5,TripPoint,dcspinks
131,0.077,0,,44.0496,-123.07226,5,TripPoint,dcspinks
129,0.017,0,,44.04964,-123.07205,5,TripPoint,dcspinks
127,0.066,0,,44.04997,-123.07136,5,TripPoint,dcspinks
127,0,0,,44.04997,-123.07136,5,TripPoint,dcspinks
127,0.003,0,,44.05,-123.07137,5,ManualPoint,dcspinks
127,0,0,,44.05,-123.07137,5,TripPoint,dcspinks
127,0.008,0,,44.05007,-123.0714,5,TripPoint,dcspinks
127,0,0,,44.05007,-123.0714,5,TripPoint,dcspinks
127,0.019,0,,44.05006,-123.07164,5,TripPoint,dcspinks
127,0.016,0,,44.05014,-123.07181,5,TripPoint,dcspinks
127,0.026,0,,44.05037,-123.07188,5,TripPoint,dcspinks
134,0.269,0,,44.05267,-123.07083,5,TripPoint,dcspinks
134,0.019,0,,44.05281,-123.0707,5,TripPoint,dcspinks
134,0.008,0,,44.05279,-123.0706,5,TripPoint,dcspinks
134,0,0,,44.05279,-123.0706,5,TripPoint,dcspinks
134,0.019,0,,44.05263,-123.07052,5,TripPoint,dcspinks
134,0,0,,44.05263,-123.07052,5,TripPoint,dcspinks
134,0.034,0,,44.05242,-123.07083,5,TripPoint,dcspinks
134,0.008,0,,44.05241,-123.07093,5,TripPoint,dcspinks
134,0.062,0,,44.05261,-123.07166,5,TripPoint,dcspinks
131,0.042,0,,44.05286,-123.07205,5,TripPoint,dcspinks
131,0.01,0,,44.05288,-123.07217,5,TripPoint,dcspinks
131,0.04,0,,44.05279,-123.07266,5,TripPoint,dcspinks
127,0.023,0,,44.05285,-123.07293,5,TripPoint,dcspinks
127,0.044,0,,44.05279,-123.07348,5,TripPoint,dcspinks
128,0.09,0,,44.05282,-123.07461,5,TripPoint,dcspinks
128,0.048,0,,44.05279,-123.07521,5,TripPoint,dcspinks
126,0.076,0,,44.05256,-123.0761,5,TripPoint,dcspinks
126,0.083,0,,44.05245,-123.07713,5,TripPoint,dcspinks
126,0.032,0,,44.05257,-123.0775,5,TripPoint,dcspinks
126,0.024,0,,44.05274,-123.07769,5,TripPoint,dcspinks
126,0.016,0,,44.05282,-123.07786,5,ManualPoint,dcspinks
126,0,0,,44.05282,-123.07786,5,TripPoint,dcspinks
127,0.022,0,,44.05288,-123.07812,5,TripPoint,dcspinks
128,0.086,0,,44.0533,-123.07903,5,TripPoint,dcspinks
133,0.068,0,,44.05356,-123.0798,5,TripPoint,dcspinks
130,0.109,0,,44.05372,-123.08114,5,TripPoint,dcspinks
128,0.072,0,,44.05404,-123.08193,5,TripPoint,dcspinks
127,0.033,0,,44.05425,-123.08223,5,TripPoint,dcspinks
125,0.073,0,,44.0548,-123.08272,5,TripPoint,dcspinks
128,0.049,0,,44.05522,-123.08292,5,TripPoint,dcspinks
127,0.03,0,,44.05549,-123.08296,5,ManualPoint,dcspinks
127,0,0,,44.05549,-123.08296,5,TripPoint,dcspinks
124,0.132,0,,44.05668,-123.08303,5,TripPoint,dcspinks
124,0.011,0,,44.05677,-123.08298,5,TripPoint,dcspinks
124,0.011,0,,44.05681,-123.08285,5,TripPoint,dcspinks
127,0.017,0,,44.05695,-123.08276,5,TripPoint,dcspinks
127,0.009,0,,44.05703,-123.08277,5,TripPoint,dcspinks
127,0,0,,44.05703,-123.08277,5,TripPoint,dcspinks
129,0.029,0,,44.05725,-123.08297,5,TripPoint,dcspinks
129,0.047,0,,44.05765,-123.08316,5,TripPoint,dcspinks
129,0,0,,44.05765,-123.08316,5,TripPoint,dcspinks
129,0.021,0,,44.05772,-123.08292,5,TripPoint,dcspinks
129,0,0,,44.05772,-123.08292,5,TripPoint,dcspinks
132,0.033,0,,44.05744,-123.08277,5,TripPoint,dcspinks
132,0.02,0,,44.05726,-123.08275,5,TripPoint,dcspinks
132,0.005,0,,44.05722,-123.08279,5,TripPoint,dcspinks
132,0.169,0,,44.05653,-123.08468,5,TripPoint,dcspinks
132,0,0,,44.05653,-123.08468,5,TripPoint,dcspinks
126,0.04,0,,44.05685,-123.08444,5,TripPoint,dcspinks
131,0.035,0,,44.05716,-123.08442,5,TripPoint,dcspinks
131,0.006,0,,44.0572,-123.08437,5,TripPoint,dcspinks
131,0,0,,44.0572,-123.08437,5,TripPoint,dcspinks
135,0.04,0,,44.0574,-123.08478,5,TripPoint,dcspinks
135,0.01,0,,44.05737,-123.0849,5,TripPoint,dcspinks
135,0.014,0,,44.05727,-123.085,5,TripPoint,dcspinks
135,0,0,,44.05727,-123.085,5,TripPoint,dcspinks
135,0.05,0,,44.05771,-123.08511,5,TripPoint,dcspinks
135,0.026,0,,44.05785,-123.08537,5,TripPoint,dcspinks
135,0.029,0,,44.05789,-123.08573,5,TripPoint,dcspinks
137,0.031,0,,44.05802,-123.08608,5,ManualPoint,dcspinks
137,0,0,,44.05802,-123.08608,5,TripPoint,dcspinks
138,0.051,0,,44.0583,-123.08658,5,TripPoint,dcspinks
138,0.033,0,,44.05856,-123.08679,5,TripPoint,dcspinks
138,0.024,0,,44.05872,-123.08699,5,TripPoint,dcspinks
137,0.014,0,,44.05878,-123.08715,5,TripPoint,dcspinks
136,0.129,0,,44.05922,-123.08865,5,TripPoint,dcspinks
140,0.058,0,,44.05948,-123.08928,5,TripPoint,dcspinks
140,0.016,0,,44.05948,-123.08948,5,TripPoint,dcspinks
154,0.026,0,,44.05938,-123.08978,5,TripPoint,dcspinks
154,0.016,0,,44.0594,-123.08998,5,TripPoint,dcspinks
154,0.025,0,,44.05953,-123.09024,5,TripPoint,dcspinks
139,0.045,0,,44.05986,-123.09057,5,TripPoint,dcspinks
145,0.065,0,,44.0601,-123.09131,5,TripPoint,dcspinks
134,0.125,0,,44.06067,-123.09266,5,TripPoint,dcspinks
134,0.058,0,,44.06082,-123.09336,5,TripPoint,dcspinks
137,0.062,0,,44.06082,-123.09413,5,TripPoint,dcspinks
137,0.031,0,,44.06096,-123.09447,5,ManualPoint,dcspinks
137,0,0,,44.06096,-123.09447,5,TripPoint,dcspinks
136,0.031,0,,44.06111,-123.09479,5,TripPoint,dcspinks
136,0,0,,44.06111,-123.09479,5,TripPoint,dcspinks
136,0.006,0,,44.06109,-123.09486,5,TripPoint,dcspinks
136,0.021,0,,44.06117,-123.0951,5,TripPoint,dcspinks
132,0.043,0,,44.06118,-123.09564,5,ManualPoint,dcspinks
132,0,0,,44.06118,-123.09564,5,TripPoint,dcspinks
132,0.07,0,,44.06055,-123.09567,5,TripPoint,dcspinks
132,0,0,,44.06055,-123.09567,5,TripPoint,dcspinks
132,0.018,0,,44.06054,-123.09545,5,TripPoint,dcspinks
132,0,0,,44.06054,-123.09545,5,TripPoint,dcspinks
167,0.015,0,,44.06041,-123.09549,5,TripPoint,dcspinks
167,0.015,0,,44.06033,-123.09564,5,TripPoint,dcspinks
147,0.071,0,,44.0601,-123.09647,5,TripPoint,dcspinks
144,0.089,0,,44.05952,-123.09724,5,TripPoint,dcspinks
145,0.09,0,,44.05871,-123.09735,5,TripPoint,dcspinks
130,0.242,0,,44.05653,-123.09729,5,ManualPoint,dcspinks
130,0,0,,44.05653,-123.09729,5,TripPoint,dcspinks
131,0.075,0,,44.05651,-123.09635,5,TripPoint,dcspinks
131,0.007,0,,44.056571,-123.096344,5,ManualPoint,dcspinks
131,0.007,0,,44.05651,-123.09635,5,TripPoint,dcspinks
139,0.103,0,,44.0563,-123.09509,5,ManualPoint,dcspinks
139,0,0,,44.0563,-123.09509,5,TripPoint,dcspinks
136,0.085,0,,44.05608,-123.09407,5,TripPoint,dcspinks
139,0.131,0,,44.05584,-123.09247,5,TripPoint,dcspinks
140,0.21,0,,44.05554,-123.08988,5,TripPoint,dcspinks
140,0.02,0,,44.05546,-123.08965,5,ManualPoint,dcspinks
140,0,0,,44.05546,-123.08965,5,TripPoint,dcspinks
134,0.618,0,,44.0499,-123.08968,5,ManualPoint,dcspinks
134,0,0,,44.0499,-123.08968,5,TripPoint,dcspinks
136,0.101,0,,44.0499,-123.09094,5,EndPoint,dcspinks
138,0,0,,44.048827,-123.092732,6,StartPoint,dcspinks
138,0.002,0,592,44.04881,-123.09275,6,TripPoint,dcspinks
131,0.61,0,180675,44.0543,-123.09274,6,TripPoint,dcspinks
131,0,0,,44.0543,-123.09274,6,TripPoint,dcspinks
131,0.004,0,1184,44.0543,-123.09269,6,ManualPoint,dcspinks
131,0,0,,44.0543,-123.09269,6,TripPoint,dcspinks
131,0.367,0,108701,44.0543,-123.0881,6,TripPoint,dcspinks
131,0,0,,44.0543,-123.0881,6,TripPoint,dcspinks
131,0.006,0,1777,44.05435,-123.0881,6,ManualPoint,dcspinks
131,0,0,,44.05435,-123.0881,6,TripPoint,dcspinks
134,0.13,0,38504,44.05552,-123.08811,6,ManualPoint,dcspinks
134,0,0,,44.05552,-123.08811,6,TripPoint,dcspinks
131,0.019,0,5627,44.05535,-123.08811,6,TripPoint,dcspinks
131,0,0,,44.05535,-123.08811,6,TripPoint,dcspinks
131,0.197,0,58349,44.05535,-123.08564,6,TripPoint,dcspinks
131,0.028,0,8293,44.05542,-123.0853,6,TripPoint,dcspinks
131,0.034,0,10070,44.05539,-123.08488,6,TripPoint,dcspinks
131,0.017,0,5035,44.05529,-123.08472,6,TripPoint,dcspinks
129,0.02,0,5923,44.05525,-123.08447,6,TripPoint,dcspinks
129,0,0,,44.05525,-123.08447,6,TripPoint,dcspinks
129,0.051,0,15105,44.05479,-123.08445,6,TripPoint,dcspinks
127,0.057,0,16882,44.0543,-123.08423,6,TripPoint,dcspinks
130,0.193,0,57164,44.05272,-123.08322,6,TripPoint,dcspinks
130,0.028,0,8293,44.05251,-123.08302,6,TripPoint,dcspinks
132,0.074,0,21918,44.05208,-123.08232,6,TripPoint,dcspinks
130,0.119,0,35246,44.05145,-123.08111,6,TripPoint,dcspinks
129,0.207,0,61311,44.05084,-123.07866,6,TripPoint,dcspinks
129,0.018,0,5331,44.05084,-123.07844,6,TripPoint,dcspinks
129,0.036,0,10662,44.05093,-123.07801,6,TripPoint,dcspinks
132,0.031,0,9181,44.0508,-123.07767,6,TripPoint,dcspinks
132,0.007,0,2073,44.05075,-123.07762,6,TripPoint,dcspinks
132,0.023,0,6812,44.05054,-123.07764,6,TripPoint,dcspinks
132,0.009,0,2665,44.05046,-123.0776,6,TripPoint,dcspinks
131,0.012,0,3554,44.05041,-123.07746,6,TripPoint,dcspinks
131,0.008,0,2369,44.05042,-123.07736,6,TripPoint,dcspinks
132,0.018,0,5331,44.05053,-123.0772,6,TripPoint,dcspinks
130,0.05,0,14809,44.05092,-123.07688,6,TripPoint,dcspinks
130,0.013,0,3850,44.05096,-123.07673,6,TripPoint,dcspinks
130,0.043,0,12736,44.05095,-123.07619,6,TripPoint,dcspinks
130,0.02,0,5923,44.05087,-123.07596,6,TripPoint,dcspinks
130,0.042,0,12439,44.05058,-123.07562,6,TripPoint,dcspinks
131,0.025,0,7404,44.05044,-123.07538,6,TripPoint,dcspinks
132,0.088,0,26064,44.05022,-123.07432,6,TripPoint,dcspinks
132,0.069,0,20437,44.04977,-123.07372,6,TripPoint,dcspinks
130,0.021,0,6219,44.04967,-123.0735,6,TripPoint,dcspinks
131,0.023,0,6812,44.04961,-123.07322,6,TripPoint,dcspinks
131,0.066,0,19548,44.0496,-123.07239,6,ManualPoint,dcspinks
131,0,0,,44.0496,-123.07239,6,TripPoint,dcspinks
129,0.028,0,8293,44.04964,-123.07205,6,TripPoint,dcspinks
127,0.066,0,19548,44.04997,-123.07136,6,TripPoint,dcspinks
127,0,0,,44.04997,-123.07136,6,TripPoint,dcspinks
127,0.012,0,3554,44.05007,-123.0714,6,TripPoint,dcspinks
127,0,0,,44.05007,-123.0714,6,TripPoint,dcspinks
127,0.009,0,2665,44.05011,-123.0713,6,TripPoint,dcspinks
127,0.015,0,4442,44.05023,-123.07121,6,TripPoint,dcspinks
127,0.015,0,4442,44.05036,-123.07119,6,TripPoint,dcspinks
127,0.01,0,2961,44.05044,-123.07125,6,ManualPoint,dcspinks
127,0,0,,44.05044,-123.07125,6,TripPoint,dcspinks
127,0.016,0,4739,44.05054,-123.07139,6,TripPoint,dcspinks
127,0.031,0,9181,44.05066,-123.07174,6,TripPoint,dcspinks
127,0,0,,44.05066,-123.07174,6,TripPoint,dcspinks
134,0.235,0,69604,44.05267,-123.07083,6,TripPoint,dcspinks
134,0.019,0,5627,44.05281,-123.0707,6,TripPoint,dcspinks
134,0.008,0,2369,44.05279,-123.0706,6,TripPoint,dcspinks
134,0,0,,44.05279,-123.0706,6,TripPoint,dcspinks
134,0.019,0,5627,44.05263,-123.07052,6,TripPoint,dcspinks
134,0,0,,44.05263,-123.07052,6,TripPoint,dcspinks
134,0.034,0,10070,44.05242,-123.07083,6,TripPoint,dcspinks
134,0.008,0,2369,44.05241,-123.07093,6,TripPoint,dcspinks
134,0.062,0,18363,44.05261,-123.07166,6,TripPoint,dcspinks
131,0.042,0,12439,44.05286,-123.07205,6,TripPoint,dcspinks
131,0.01,0,2961,44.05288,-123.07217,6,TripPoint,dcspinks
131,0.04,0,11847,44.05279,-123.07266,6,TripPoint,dcspinks
127,0.023,0,6812,44.05285,-123.07293,6,TripPoint,dcspinks
127,0.044,0,13032,44.05279,-123.07348,6,TripPoint,dcspinks
127,0.07,0,20733,44.05282,-123.07436,6,ManualPoint,dcspinks
127,0,0,,44.05282,-123.07436,6,TripPoint,dcspinks
128,0.068,0,20140,44.05279,-123.07521,6,TripPoint,dcspinks
126,0.076,0,22510,44.05256,-123.0761,6,TripPoint,dcspinks
126,0.083,0,24583,44.05245,-123.07713,6,TripPoint,dcspinks
126,0.032,0,9478,44.05257,-123.0775,6,TripPoint,dcspinks
126,0.038,0,11255,44.05281,-123.07783,6,TripPoint,dcspinks
127,0.024,0,7108,44.05288,-123.07812,6,TripPoint,dcspinks
128,0.108,0,31988,44.05339,-123.07927,6,TripPoint,dcspinks
133,0.064,0,18956,44.05361,-123.08001,6,TripPoint,dcspinks
130,0.091,0,26953,44.05372,-123.08114,6,TripPoint,dcspinks
128,0.072,0,21325,44.05404,-123.08193,6,TripPoint,dcspinks
127,0.018,0,5331,44.05414,-123.08211,6,TripPoint,dcspinks
127,0.044,0,13032,44.05446,-123.08244,6,TripPoint,dcspinks
125,0.044,0,13032,44.0548,-123.08272,6,TripPoint,dcspinks
128,0.031,0,9181,44.05506,-123.08285,6,ManualPoint,dcspinks
128,0,0,,44.05506,-123.08285,6,TripPoint,dcspinks
128,0.035,0,10366,44.05537,-123.08295,6,TripPoint,dcspinks
124,0.146,0,43243,44.05668,-123.08303,6,TripPoint,dcspinks
124,0.011,0,3258,44.05677,-123.08298,6,TripPoint,dcspinks
124,0.011,0,3258,44.05681,-123.08285,6,TripPoint,dcspinks
127,0.017,0,5035,44.05695,-123.08276,6,TripPoint,dcspinks
127,0.009,0,2665,44.05703,-123.08277,6,TripPoint,dcspinks
127,0,0,,44.05703,-123.08277,6,TripPoint,dcspinks
124,0.005,0,1480,44.05707,-123.0828,6,ManualPoint,dcspinks
126,0.123,0,36431,44.056661,-123.084234,6,ManualPoint,dcspinks
126,0.001,0,296,44.05666,-123.08422,6,TripPoint,dcspinks
126,0.025,0,7404,44.05688,-123.08417,6,TripPoint,dcspinks
131,0.033,0,9774,44.05717,-123.08424,6,TripPoint,dcspinks
135,0.05,0,14809,44.0574,-123.08478,6,TripPoint,dcspinks
135,0.01,0,2961,44.05737,-123.0849,6,TripPoint,dcspinks
135,0.014,0,4146,44.05727,-123.085,6,TripPoint,dcspinks
135,0,0,,44.05727,-123.085,6,TripPoint,dcspinks
135,0.039,0,11551,44.05762,-123.08506,6,TripPoint,dcspinks
135,0.011,0,3258,44.05771,-123.08511,6,TripPoint,dcspinks
135,0.015,0,4442,44.0578,-123.08525,6,TripPoint,dcspinks
135,0.059,0,17475,44.05795,-123.08596,6,TripPoint,dcspinks
138,0.071,0,21029,44.05835,-123.08665,6,TripPoint,dcspinks
138,0.026,0,7700,44.05856,-123.08679,6,TripPoint,dcspinks
138,0.024,0,7108,44.05872,-123.08699,6,TripPoint,dcspinks
136,0.086,0,25472,44.05904,-123.08797,6,ManualPoint,dcspinks
136,0,0,,44.05904,-123.08797,6,TripPoint,dcspinks
136,0.058,0,17178,44.05922,-123.08865,6,TripPoint,dcspinks
140,0.058,0,17178,44.05948,-123.08928,6,TripPoint,dcspinks
140,0.016,0,4739,44.05948,-123.08948,6,TripPoint,dcspinks
154,0.026,0,7700,44.05938,-123.08978,6,TripPoint,dcspinks
154,0.016,0,4739,44.0594,-123.08998,6,TripPoint,dcspinks
154,0.025,0,7404,44.05953,-123.09024,6,TripPoint,dcspinks
139,0.045,0,13328,44.05986,-123.09057,6,TripPoint,dcspinks
145,0.065,0,19252,44.0601,-123.09131,6,TripPoint,dcspinks
134,0.125,0,37023,44.06067,-123.09266,6,TripPoint,dcspinks
134,0.058,0,17178,44.06082,-123.09336,6,TripPoint,dcspinks
137,0.066,0,19548,44.06083,-123.09419,6,TripPoint,dcspinks
137,0.035,0,10366,44.06099,-123.09456,6,TripPoint,dcspinks
137,0,0,,44.06099,-123.09456,6,TripPoint,dcspinks
136,0.012,0,3554,44.06105,-123.09469,6,ManualPoint,dcspinks
136,0,0,,44.06105,-123.09469,6,TripPoint,dcspinks
136,0.01,0,2961,44.06111,-123.09479,6,TripPoint,dcspinks
136,0,0,,44.06111,-123.09479,6,TripPoint,dcspinks
136,0.006,0,1777,44.06109,-123.09486,6,TripPoint,dcspinks
136,0.021,0,6219,44.06117,-123.0951,6,TripPoint,dcspinks
132,0.043,0,12736,44.06118,-123.09564,6,TripPoint,dcspinks
132,0.07,0,20733,44.06055,-123.09567,6,TripPoint,dcspinks
132,0,0,,44.06055,-123.09567,6,TripPoint,dcspinks
132,0.018,0,5331,44.06054,-123.09545,6,TripPoint,dcspinks
132,0,0,,44.06054,-123.09545,6,TripPoint,dcspinks
167,0.015,0,4442,44.06041,-123.09549,6,ManualPoint,dcspinks
167,0,0,,44.06041,-123.09549,6,TripPoint,dcspinks
167,0.015,0,4442,44.06033,-123.09564,6,TripPoint,dcspinks
147,0.071,0,21029,44.0601,-123.09647,6,TripPoint,dcspinks
144,0.089,0,26360,44.05952,-123.09724,6,TripPoint,dcspinks
145,0.09,0,26657,44.05871,-123.09735,6,TripPoint,dcspinks
132,0.365,0,108109,44.05543,-123.09729,6,ManualPoint,dcspinks
132,0,0,,44.05543,-123.09729,6,TripPoint,dcspinks
131,0.112,0,33173,44.05544,-123.09589,6,ManualPoint,dcspinks
131,0,0,,44.05544,-123.09589,6,TripPoint,dcspinks
133,0.012,0,3554,44.05538,-123.09577,6,TripPoint,dcspinks
132,0.111,0,32877,44.05438,-123.09577,6,ManualPoint,dcspinks
132,0,0,,44.05438,-123.09577,6,TripPoint,dcspinks
132,0.007,0,2073,44.05432,-123.09577,6,TripPoint,dcspinks
132,0,0,,44.05432,-123.09577,6,TripPoint,dcspinks
133,0.209,0,61903,44.05431,-123.09316,6,ManualPoint,dcspinks
133,0,0,,44.05431,-123.09316,6,TripPoint,dcspinks
131,0.034,0,10070,44.0543,-123.09274,6,TripPoint,dcspinks
131,0,0,,44.0543,-123.09274,6,TripPoint,dcspinks
132,0.11,0,32580,44.05331,-123.09275,6,ManualPoint,dcspinks
132,0,0,,44.05331,-123.09275,6,TripPoint,dcspinks
137,0.377,0,111663,44.04992,-123.09274,6,TripPoint,dcspinks
137,0,0,,44.04992,-123.09274,6,TripPoint,dcspinks
138,0.005,0,1545,44.04992,-123.0928,6,EndPoint,dcspinks
132,0,0,,44.042883,-123.082231,7,StartPoint,sarahrough
131,0.312173069,0,,44.040075,-123.082188,7,ManualPoint,sarahrough
130,0.487121543,0,,44.040045,-123.088282,7,ManualPoint,sarahrough
134,0.860968226,0,,44.047787,-123.08824,7,ManualPoint,sarahrough
134,0.49048795,0,,44.047757,-123.082103,7,ManualPoint,sarahrough
133,0.374100427,0,,44.051119,-123.082274,7,ManualPoint,sarahrough
132,0.082312992,0,,44.051119,-123.081244,7,ManualPoint,sarahrough
130,0.052239566,0,,44.05155,-123.080987,7,ManualPoint,sarahrough
130,0.203595564,0,,44.052537,-123.083133,7,ManualPoint,sarahrough
127,0.222922197,0,,44.054388,-123.084205,7,ManualPoint,sarahrough
130,0.176109372,0,,44.055961,-123.084463,7,ManualPoint,sarahrough
126,0.113998505,0,,44.056948,-123.084077,7,ManualPoint,sarahrough
135,0.128543318,0,,44.057781,-123.085193,7,ManualPoint,sarahrough
137,0.0828731,0,,44.058089,-123.086137,7,ManualPoint,sarahrough
137,0.104297649,0,,44.058737,-123.087081,7,ManualPoint,sarahrough
140,0.204061659,0,,44.059508,-123.089398,7,ManualPoint,sarahrough
154,0.051893575,0,,44.059446,-123.090042,7,ManualPoint,sarahrough
139,0.066583242,0,,44.059939,-123.090514,7,ManualPoint,sarahrough
134,0.253155403,0,,44.060895,-123.093389,7,ManualPoint,sarahrough
137,0.062104432,0,,44.060834,-123.094162,7,ManualPoint,sarahrough
122,0.322135269,0,,44.062191,-123.097724,7,ManualPoint,sarahrough
128,0.126084791,0,,44.062622,-123.099183,7,ManualPoint,sarahrough
129,0.153542259,0,,44.063177,-123.100942,7,ManualPoint,sarahrough
130,0.180209794,0,,44.063763,-123.103045,7,ManualPoint,sarahrough
128,0.147485321,0,,44.064164,-123.104805,7,ManualPoint,sarahrough
129,0.106518575,0,,44.064103,-123.106135,7,ManualPoint,sarahrough
129,0.120209304,0,,44.064041,-123.107637,7,ManualPoint,sarahrough
129,0.121764092,0,,44.064226,-123.109139,7,ManualPoint,sarahrough
129,0.090786356,0,,44.064072,-123.110255,7,ManualPoint,sarahrough
126,0.175177363,0,,44.065274,-123.111671,7,ManualPoint,sarahrough
128,0.10635002,0,,44.066169,-123.112143,7,ManualPoint,sarahrough
128,0.104677122,0,,44.06697,-123.11283,7,ManualPoint,sarahrough
126,0.194504526,0,,44.068111,-123.110985,7,ManualPoint,sarahrough
130,0.350473326,0,,44.066508,-123.107208,7,ManualPoint,sarahrough
129,0.070353693,0,,44.066076,-123.106564,7,ManualPoint,sarahrough
125,0.25033082,0,,44.065182,-123.103689,7,ManualPoint,sarahrough
128,0.278271268,0,,44.064226,-123.10047,7,ManualPoint,sarahrough
128,0.063226759,0,,44.064103,-123.099698,7,ManualPoint,sarahrough
122,0.105910203,0,,44.06364,-123.098539,7,ManualPoint,sarahrough
125,0.166861853,0,,44.063393,-123.096479,7,ManualPoint,sarahrough
127,0.226055359,0,,44.062622,-123.093861,7,ManualPoint,sarahrough
127,0.448934451,0,,44.061327,-123.08854,7,ManualPoint,sarahrough
130,0.165525056,0,,44.060371,-123.086952,7,ManualPoint,sarahrough
127,0.286293174,0,,44.058922,-123.083991,7,ManualPoint,sarahrough
128,0.121340289,0,,44.05812,-123.082961,7,ManualPoint,sarahrough
132,0.090796216,0,,44.057318,-123.082746,7,ManualPoint,sarahrough
124,0.041860648,0,,44.05701,-123.083047,7,ManualPoint,sarahrough
124,0.075446503,0,,44.056331,-123.083047,7,ManualPoint,sarahrough
127,0.099689761,0,,44.055437,-123.082961,7,ManualPoint,sarahrough
127,0.109582637,0,,44.054511,-123.082489,7,ManualPoint,sarahrough
128,0.072912681,0,,44.05408,-123.081802,7,ManualPoint,sarahrough
130,0.081302675,0,,44.05374,-123.080901,7,ManualPoint,sarahrough
133,0.065968882,0,,44.053648,-123.080086,7,ManualPoint,sarahrough
128,0.092344011,0,,44.053339,-123.079013,7,ManualPoint,sarahrough
126,0.119986838,0,,44.052784,-123.077725,7,ManualPoint,sarahrough
124,0.069019763,0,,44.052507,-123.076953,7,ManualPoint,sarahrough
128,0.161447274,0,,44.052815,-123.074979,7,ManualPoint,sarahrough
127,0.16133745,0,,44.052877,-123.072962,7,ManualPoint,sarahrough
131,0.058303305,0,,44.052877,-123.072232,7,ManualPoint,sarahrough
134,0.076688526,0,,44.052568,-123.071374,7,ManualPoint,sarahrough
134,0.051444361,0,,44.052568,-123.07073,7,ManualPoint,sarahrough
134,0.0391037,0,,44.052661,-123.070258,7,ManualPoint,sarahrough
134,0.08470562,0,,44.05226,-123.069357,7,ManualPoint,sarahrough
133,0.142113557,0,,44.051828,-123.067683,7,ManualPoint,sarahrough
131,0.141118015,0,,44.051273,-123.066095,7,ManualPoint,sarahrough
132,0.199985665,0,,44.050348,-123.063949,7,ManualPoint,sarahrough
128,0.118909673,0,,44.049762,-123.062705,7,ManualPoint,sarahrough
128,0.087644599,0,,44.049361,-123.061761,7,ManualPoint,sarahrough
129,0.17059752,0,,44.048589,-123.059915,7,ManualPoint,sarahrough
128,0.179831785,0,,44.047664,-123.05807,7,ManualPoint,sarahrough
128,0.149428413,0,,44.046955,-123.056482,7,ManualPoint,sarahrough
130,0.177995222,0,,44.046276,-123.054465,7,ManualPoint,sarahrough
131,0.125792454,0,,44.04606,-123.05292,7,ManualPoint,sarahrough
130,0.072111471,0,,44.046338,-123.052105,7,ManualPoint,sarahrough
128,0.044589954,0,,44.045937,-123.052105,7,ManualPoint,sarahrough
138,0.173039231,0,,44.044425,-123.05262,7,ManualPoint,sarahrough
138,0.283121184,0,,44.045258,-123.055967,7,ManualPoint,sarahrough
139,0.044722474,0,,44.044919,-123.056268,7,ManualPoint,sarahrough
139,0.123910526,0,,44.044826,-123.057813,7,ManualPoint,sarahrough
138,0.069368975,0,,44.044734,-123.058671,7,ManualPoint,sarahrough
140,0.189431988,0,,44.044888,-123.061031,7,ManualPoint,sarahrough
140,0.034471756,0,,44.044919,-123.06146,7,ManualPoint,sarahrough
152,0.428827211,0,,44.041063,-123.061375,7,ManualPoint,sarahrough
137,0.655221022,0,,44.041124,-123.069571,7,ManualPoint,sarahrough
141,0.240222436,0,,44.038965,-123.069657,7,ManualPoint,sarahrough
148,0.247018097,0,,44.036744,-123.0697,7,ManualPoint,sarahrough
132,0.984570799,0,,44.036774,-123.082017,7,ManualPoint,sarahrough
132,0.682641807,0,,44.042914,-123.082017,7,EndPoint,sarahrough
132,0,0,,44.042902,-123.082133,8,StartPoint,sarahrough
135,0.29155917,0,,44.045524,-123.082133,8,ManualPoint,sarahrough
133,0.476834293,0,,44.049812,-123.082026,8,ManualPoint,sarahrough
133,0.137297074,0,,44.05103,-123.082305,8,ManualPoint,sarahrough
132,0.042905692,0,,44.051045,-123.081768,8,ManualPoint,sarahrough
132,0.043178957,0,,44.051092,-123.081232,8,ManualPoint,sarahrough
130,0.041227782,0,,44.051446,-123.081082,8,ManualPoint,sarahrough
130,0.197927185,0,,44.052541,-123.083034,8,ManualPoint,sarahrough
